,Neg1rep1,VK1rep1,VK3rep1,VK5rep1,unenriched1,unenriched2,unenriched3
66076398,0,9,8,7,29,29,25
66079516,0,0,0,0,11,8,6
66080316,10,18,15,15,25,23,32
66080835,0,5,6,5,5,4,7
66086947,2,18,14,12,5,6,5
66088492,2,2,6,2,13,19,13
66090334,8,22,14,17,19,24,18
66090410,6,15,12,2,8,13,4
66094443,0,7,6,9,7,12,5
66095803,0,0,5,0,0,8,0
66096336,0,17,10,7,11,13,15
66097808,0,1,1,0,24,18,17
66099105,0,5,5,5,0,0,0
66102426,2,28,22,26,38,43,39
66103834,0,1,6,6,27,23,26
66104261,0,0,6,0,5,8,0
66105427,0,11,8,12,32,16,35
66105669,4,2,2,2,3,4,5
66106029,4,8,4,7,10,2,11
66106882,0,8,4,3,11,13,7
66109522,0,4,0,5,0,0,0
66109839,0,4,4,2,0,0,0
66110260,0,19,13,19,21,19,16
66112230,4,2,2,2,3,4,5
66118699,6,12,13,11,20,17,16
66122622,4,13,19,10,6,6,7
66125751,0,5,2,4,21,13,17
66126526,4,2,2,2,3,4,5
66130141,0,22,39,30,8,10,7
66133864,0,13,20,20,1,6,4
66135407,4,10,7,4,20,18,27
66136847,0,0,0,0,8,4,5
66137094,0,8,8,7,0,0,0
66137253,0,1,0,3,5,0,4
66139575,1,37,31,29,50,40,58
66143754,0,15,7,5,10,9,6
66146005,2,11,15,11,20,18,18
66146108,27,135,123,144,162,143,165
66146777,17,26,23,10,37,37,29
66147318,20,26,29,12,46,46,40
66149341,2,6,5,9,6,8,5
66150460,3,5,4,7,4,3,2
66153005,0,0,4,0,35,27,28
66153239,6,37,27,23,31,28,38
66155224,6,25,27,17,30,33,27
66160236,0,10,8,12,21,13,20
66164262,0,6,10,8,13,7,11
66164616,0,3,5,2,10,9,11
66164952,0,4,5,8,0,0,0
66169230,7,6,6,4,14,21,9
66170266,0,30,26,18,28,35,26
66170444,0,0,0,0,4,5,3
66171211,0,0,0,0,4,4,0
66171217,0,17,21,6,0,0,0
66173179,0,0,0,0,4,3,5
66175727,0,0,0,0,4,4,3
66177087,0,12,12,8,14,11,15
66177569,3,6,4,3,9,5,8
66178308,26,153,113,148,134,138,145
66179549,0,17,12,10,29,21,19
66186536,0,0,0,0,5,4,8
66188831,1,12,25,31,25,22,24
66189178,0,10,8,10,0,2,3
66191039,4,5,4,4,4,6,4
66193009,1,6,11,11,14,11,13
66196239,0,0,0,0,4,6,4
66198010,0,0,0,0,7,10,7
66198046,4,28,28,26,30,29,28
66198980,14,106,92,55,180,143,200
66199284,0,4,3,0,7,12,9
66199306,26,143,179,161,202,231,198
66200086,0,27,36,33,36,32,37
66200309,0,1,0,0,4,6,3
66203455,4,3,9,0,6,12,4
66205868,0,4,5,5,1,5,0
66206306,4,21,12,17,15,18,16
66206475,14,35,26,28,76,63,73
66208534,2,19,21,19,0,0,0
66210979,0,4,0,0,4,4,4
66214712,4,2,2,2,3,4,5
66214946,0,14,6,6,14,16,19
66215893,22,107,84,105,107,96,113
66216183,0,0,1,0,6,8,10
66216284,0,4,6,7,2,4,4
66220963,0,4,2,0,3,4,2
66222891,0,11,12,17,9,11,11
66223865,0,10,4,2,20,19,19
66225528,13,101,92,54,147,127,162
66225768,0,0,0,7,0,6,5
66225975,16,32,30,31,38,35,39
66226616,0,4,6,4,4,3,8
66228739,8,21,16,18,16,23,18
66233612,17,38,23,32,37,26,29
66237982,39,171,134,116,156,137,152
66238157,3,20,19,17,43,27,42
66240602,0,25,26,12,75,62,77
66241807,0,22,17,5,12,11,12
66242021,7,12,18,22,28,18,22
66243932,0,10,8,7,0,0,0
66244076,6,45,43,37,90,86,86
66246853,0,6,5,3,4,3,3
66247342,1,8,8,6,15,14,15
66247576,0,4,10,5,0,2,0
66247855,2,2,6,1,5,10,6
66248695,17,98,92,85,113,100,89
66249041,19,23,23,10,29,30,33
66250876,0,0,4,0,0,6,0
66253096,11,33,32,42,54,55,52
66258219,1,22,20,23,36,20,42
66261950,0,4,4,2,9,7,6
66266820,2,9,7,7,9,12,12
66270685,0,15,20,20,23,21,21
66271035,0,6,6,0,1,0,4
66273333,13,53,42,33,18,14,12
66273811,3,13,10,16,23,28,30
66284361,2,17,8,0,195,109,187
66284567,0,8,7,4,5,0,6
66285314,1,6,4,4,8,9,6
66285603,0,9,8,6,8,12,7
66286315,8,17,10,17,50,31,43
66288534,0,7,11,11,12,11,9
66288754,0,0,0,0,4,7,8
66291347,14,33,24,18,21,28,27
66296127,0,3,5,4,0,5,0
66298384,16,47,42,42,75,67,74
66299144,3,0,0,0,5,4,4
66299167,2,8,5,4,10,7,7
66300472,0,4,2,4,0,0,0
66307890,6,40,30,36,64,47,47
66308665,0,7,7,7,20,17,15
66309200,0,3,4,4,14,9,14
66312194,0,0,1,1,10,9,14
66315554,0,4,0,0,9,14,10
66315585,4,7,7,11,22,19,22
66315643,0,20,14,14,23,23,19
66316959,0,0,0,0,8,4,10
66317317,0,8,7,8,13,9,15
66318586,0,3,7,7,0,3,3
66318629,6,21,17,11,57,46,74
66319243,0,5,11,8,7,2,2
66320326,0,0,0,0,15,10,11
66323410,0,12,9,9,17,9,8
66324397,0,0,0,0,10,7,8
66324771,4,60,60,35,123,115,120
66324910,38,48,63,44,115,102,86
66326553,8,7,6,7,3,1,2
66326783,0,10,6,5,1,0,0
66330668,12,13,6,0,22,20,24
66333039,0,0,0,2,0,4,7
66335324,4,2,2,2,3,4,5
66340436,0,8,19,13,1,7,0
66342543,0,8,5,5,0,2,3
66342695,0,0,3,0,5,9,6
66343730,0,6,6,7,1,3,2
66347545,8,11,11,4,23,24,31
66350717,0,5,8,7,6,0,3
66351475,0,10,0,12,8,1,5
66354024,3,32,30,17,65,59,66
66358510,0,7,4,4,7,6,9
66358782,0,5,0,2,6,1,5
66363893,5,8,8,14,10,11,7
66365909,0,0,0,0,4,0,5
66366966,5,21,17,23,15,18,14
66368725,4,30,29,15,46,59,47
66370063,0,11,8,6,6,5,0
66370794,4,8,9,2,6,8,2
66371906,6,5,5,4,7,9,10
66372583,0,6,6,6,9,10,5
66373416,17,19,18,19,12,9,8
66373712,0,0,3,0,9,8,8
66377487,0,0,0,5,4,2,4
66377670,0,8,6,4,0,0,0
66381040,0,12,17,15,12,9,9
66384208,4,10,6,10,13,14,9
66384730,3,2,0,0,5,4,6
66390277,12,34,25,28,41,29,32
66390544,0,5,3,3,5,5,4
66392571,2,5,8,5,6,3,9
66392612,4,4,4,2,13,12,6
66394721,0,8,4,4,2,6,1
66395426,0,0,0,0,5,7,8
66397370,0,7,8,0,15,15,9
66398336,1,6,4,4,8,9,6
66398805,0,0,0,0,4,7,8
66402327,21,28,23,23,33,28,23
66402525,3,14,12,16,14,14,17
66402745,12,15,17,14,24,22,25
66403427,0,10,13,11,9,3,8
66405184,14,12,6,14,18,14,19
66406154,0,2,7,3,1,2,5
66406374,0,7,15,6,4,4,2
66407769,0,6,2,1,7,5,5
66412936,5,6,6,2,13,12,12
66416823,0,2,0,3,6,10,5
66422186,2,4,2,5,1,5,2
66422830,4,7,7,10,18,16,18
66423511,12,25,20,23,44,35,57
66424973,0,5,3,2,6,1,4
66425351,0,0,0,0,12,9,11
66432465,0,1,2,2,5,5,4
66433464,0,0,0,5,4,2,4
66435983,0,3,3,2,8,9,10
66440034,0,9,7,4,3,4,6
66445435,16,34,30,33,29,28,30
66446081,0,6,2,5,5,5,5
66446423,7,11,15,18,24,16,19
66446854,6,12,12,11,16,11,16
66447879,0,8,16,8,34,26,24
66450687,0,0,0,0,8,8,6
66451976,6,27,28,25,75,59,70
66453589,4,52,39,49,38,36,37
66455615,0,6,4,2,3,2,1
66462102,0,2,1,2,50,38,46
66462847,0,2,0,0,6,8,7
66467887,0,0,0,0,4,5,4
66468381,0,0,0,5,4,2,4
66468982,0,5,4,4,10,6,9
66472269,0,4,1,4,1,2,2
66475709,0,5,5,0,4,4,4
66476507,0,4,3,0,8,12,11
66478134,5,20,14,17,22,22,24
66478495,0,2,5,5,8,6,6
66481197,0,0,0,0,7,8,8
66484337,0,13,14,9,0,5,8
66484986,8,14,8,6,19,7,18
66485745,0,0,0,0,7,5,7
66491142,3,12,10,9,6,6,7
66492211,19,76,74,70,183,107,173
66498002,5,40,44,41,52,46,44
66500559,3,62,75,56,65,58,57
66501577,0,10,10,9,10,7,8
66502215,12,17,24,10,14,17,8
66504785,0,0,3,0,4,0,8
66506289,10,66,72,53,37,38,41
66506527,0,4,3,4,7,4,5
66508695,0,3,0,0,0,10,6
66508990,0,0,0,0,6,7,5
66510311,10,51,43,43,22,23,28
66514984,12,64,46,15,84,88,89
66522081,0,4,0,4,16,15,13
66523572,10,23,23,19,19,19,21
66525851,0,0,0,2,8,5,5
66527281,7,14,14,13,8,8,8
66527471,4,6,7,4,5,10,6
66531909,0,9,6,6,5,5,7
66532052,17,8,3,17,14,14,12
66532761,25,100,76,63,117,93,128
66541818,4,9,9,12,7,0,3
66542447,0,5,4,9,7,7,10
66542906,1,1,2,0,18,16,29
66542948,0,16,20,10,0,0,0
66543097,0,0,3,0,15,17,8
66544303,0,5,6,8,0,0,0
66545092,0,10,5,5,28,28,28
66545558,4,2,2,2,3,4,5
66545957,7,44,38,67,62,55,63
66547784,0,0,0,0,5,10,8
66551099,2,10,10,13,16,18,15
66552469,0,5,4,4,0,2,0
66554191,0,12,10,7,0,3,4
66555426,0,4,4,2,11,8,10
66556067,3,33,30,6,54,69,56
66556479,2,17,16,21,10,15,9
66557581,52,131,110,124,266,170,254
66561658,9,7,8,6,14,14,17
66562847,0,0,0,0,4,0,6
66563292,1,6,4,3,7,8,8
66563826,3,22,23,6,65,71,72
66565556,16,72,61,44,102,90,103
66570509,0,6,6,5,2,1,0
66570728,0,7,5,4,6,5,3
66571468,0,2,2,1,4,3,6
66575042,4,17,12,12,11,12,16
66578413,6,19,17,14,34,21,32
66578435,0,32,19,15,8,8,6
66580405,0,13,11,13,12,12,11
66582659,0,17,20,7,12,15,8
66582834,0,9,16,8,14,14,12
66583625,17,18,17,7,41,45,23
66584628,0,13,13,10,6,13,11
66585019,0,1,2,5,7,7,4
66585518,4,11,11,14,33,30,27
66585557,0,10,10,8,38,41,36
66586893,4,7,8,0,9,18,18
66586932,0,0,0,0,8,9,10
66587156,0,4,4,5,6,6,5
66588409,0,8,10,6,4,4,5
66588828,7,7,4,5,3,5,0
66591237,8,16,13,10,34,33,31
66593889,1,8,9,13,18,12,11
66593951,0,7,5,3,2,0,3
66596008,7,0,9,0,37,46,55
66597589,2,4,2,5,1,8,8
66600964,0,37,37,33,13,11,15
66602623,32,38,41,22,52,48,54
66604996,0,3,4,0,5,2,5
66606193,7,31,23,22,51,45,52
66609079,25,315,287,276,342,426,323
66609176,14,7,9,1,16,16,23
66613646,0,5,3,5,4,6,5
66616975,0,10,6,6,6,0,5
66618552,0,10,8,12,21,13,25
66619139,3,17,15,14,37,33,39
66620903,0,12,6,8,17,16,17
66622949,9,30,20,10,18,13,20
66627333,0,0,0,0,6,5,7
66634007,0,13,11,9,9,6,5
66635387,4,14,9,14,15,14,12
66637861,13,31,32,13,39,34,28
66638862,0,4,4,4,1,3,1
66639541,0,37,38,34,13,11,15
66640351,2,16,15,10,9,7,10
66640868,0,4,10,9,0,6,0
66645155,0,19,27,25,22,29,17
66649599,0,16,7,3,54,59,51
66650279,0,13,18,6,5,5,5
66652236,0,20,10,19,13,22,21
66657331,0,0,0,0,4,6,4
66658993,0,4,5,3,2,0,4
66660115,0,18,17,6,10,4,6
66665189,0,10,8,4,5,0,4
66667868,0,4,4,0,6,6,9
66671607,0,6,5,5,3,4,2
66673046,5,14,14,16,17,18,17
66676806,1,0,0,0,14,12,10
66677375,9,52,38,45,46,32,36
66679842,0,10,4,2,6,4,4
66680972,0,4,2,4,7,2,3
66684367,0,5,0,0,6,6,8
66687241,4,9,7,7,7,6,6
66693970,0,18,19,20,11,9,14
66694461,4,18,10,20,13,13,19
66694866,2,5,5,7,21,12,23
66695630,0,0,0,0,5,4,2
66700267,4,2,2,7,27,24,32
66700426,1,8,8,6,15,14,15
66700956,0,8,6,7,10,9,11
66701473,7,10,9,8,16,23,11
66701929,0,4,4,3,12,11,8
66702828,0,0,0,0,0,8,5
66703872,0,3,4,0,11,5,9
66712164,10,19,17,9,19,13,12
66714776,5,2,1,0,6,7,4
66716209,0,0,0,0,4,7,8
66716319,9,97,84,48,182,153,208
66718349,5,8,9,9,13,13,17
66721633,16,49,40,46,79,63,56
66721657,0,6,2,1,7,0,7
66723865,0,4,6,3,3,3,4
66724540,0,4,5,4,1,0,3
66726486,4,4,4,5,3,0,3
66730895,0,0,0,0,0,4,4
66732526,0,0,0,0,4,6,3
66732579,8,54,50,50,39,37,34
66732765,2,4,4,4,5,1,4
66732991,0,1,2,2,6,7,6
66734155,4,34,35,31,52,54,57
66744762,0,6,4,0,5,6,1
66744947,24,18,18,6,30,28,29
66747775,0,7,3,6,5,10,7
66749011,0,14,10,10,0,2,0
66752524,1,28,20,26,20,21,33
66752541,4,12,0,0,26,32,42
66756744,0,6,5,3,6,5,6
66757107,0,6,10,8,13,7,11
66757385,0,14,9,12,7,8,7
66760372,0,0,0,1,8,8,6
66761604,0,0,1,0,7,4,6
66762307,0,9,3,9,12,9,9
66762682,0,0,4,1,7,4,7
66764097,0,6,10,10,0,6,0
66767135,0,0,0,0,17,12,8
66768011,4,2,2,2,3,4,5
66768355,0,5,5,0,6,4,6
66768479,0,0,4,5,0,0,0
66768672,0,0,4,0,17,10,12
66768805,0,0,4,6,0,0,0
66770838,4,8,5,6,4,0,3
66772913,2,12,7,0,124,49,124
66772951,0,0,1,1,8,8,10
66775882,0,2,2,0,7,6,6
66776741,0,0,0,0,4,6,4
66776973,4,2,2,2,3,4,5
66777548,6,10,8,7,14,11,7
66779292,0,8,9,9,2,4,5
66779826,0,0,0,0,6,4,0
66780879,0,10,6,5,14,14,9
66781098,0,3,2,0,6,8,7
66782633,16,12,10,7,26,36,19
66783164,0,0,0,2,8,5,5
66783208,0,5,3,4,2,3,1
66783680,2,4,4,4,7,8,11
66785143,0,6,6,4,3,10,6
66790619,0,5,7,2,10,7,12
66792326,0,3,4,0,18,19,13
66796650,1,9,9,6,7,2,5
66798289,4,8,6,7,8,14,7
66800000,0,3,1,0,6,4,4
66800816,0,8,7,9,12,12,11
66802840,8,54,46,34,91,76,85
66805568,3,5,4,4,4,6,4
66806350,0,0,1,0,7,4,5
66807288,0,6,6,3,4,2,3
66807489,1,13,9,11,14,12,14
66809311,3,6,4,3,16,18,16
66810073,0,55,40,51,31,27,22
66810772,0,4,0,0,4,1,4
66811765,4,18,12,16,21,14,10
66815692,10,18,16,16,27,26,34
66816289,0,3,7,7,0,3,3
66816793,0,2,2,2,6,1,4
66816988,13,16,16,14,17,17,21
66822760,0,0,0,0,4,7,8
66824230,10,58,46,32,71,83,67
66828990,17,43,60,59,77,78,73
66830614,0,8,7,8,3,4,5
66831306,0,8,6,6,19,20,17
66831350,7,16,24,30,14,27,18
66832817,4,2,2,2,3,4,5
66833990,0,2,8,6,10,12,10
66834097,6,14,9,12,7,4,5
66837326,0,3,4,0,5,2,5
66838239,0,0,0,0,7,9,8
66843092,0,8,9,0,3,5,8
66843121,0,4,4,4,4,5,6
66843302,19,81,77,74,121,98,121
66843601,4,2,4,0,0,0,0
66845583,5,9,6,4,0,0,10
66845691,0,0,0,0,3,7,7
66845768,0,3,0,0,5,0,7
66848179,3,5,2,3,7,0,6
66848774,0,10,8,19,5,2,3
66849917,0,8,0,7,4,0,0
66851651,0,1,0,0,3,8,4
66852558,31,126,100,78,186,96,177
66854840,20,36,40,25,77,67,76
66856894,0,5,4,7,6,7,0
66857178,6,10,8,7,14,11,7
66857742,2,22,31,28,30,24,23
66859559,2,42,39,40,24,25,20
66859610,0,0,0,6,5,6,4
66863306,0,9,3,9,4,4,4
66868805,0,7,6,10,6,8,7
66870803,0,16,20,20,11,11,10
66871826,0,0,0,0,0,5,4
66872721,15,30,27,25,27,24,25
66875411,5,71,68,57,83,79,95
66876017,9,29,25,28,27,28,27
66877191,4,3,2,2,3,4,5
66878722,5,43,34,41,27,11,25
66879269,0,10,14,4,6,7,2
66880928,0,0,0,0,4,9,9
66883166,0,4,4,3,7,6,5
66891503,0,10,8,6,2,1,4
66894306,0,0,0,0,12,18,17
66900915,0,4,0,0,1,8,4
66904498,4,2,2,2,6,7,7
66907208,0,0,0,0,5,3,5
66907476,0,4,4,0,5,4,6
66907880,0,6,3,0,6,6,6
66908755,0,0,0,0,4,4,4
66909007,0,5,3,4,0,0,0
66909263,0,8,7,5,8,4,3
66911221,3,8,8,5,16,13,7
66911439,0,10,13,7,12,13,4
66912726,39,128,114,122,248,144,221
66913607,44,80,88,73,129,130,146
66919223,0,6,4,4,4,2,0
66920478,7,62,83,63,54,65,64
66920578,0,15,7,7,20,21,17
66921778,4,2,2,2,3,4,5
66924560,0,4,9,3,20,20,17
66926802,0,6,4,4,6,14,9
66927309,5,14,10,14,17,10,14
66929796,0,3,8,6,6,4,5
66931153,0,1,1,0,10,10,12
66932106,0,5,4,0,10,6,8
66934441,12,6,3,3,30,41,15
66934825,2,7,6,11,4,0,0
66935074,1,5,4,8,12,9,7
66937123,0,9,7,10,1,0,0
66938233,11,6,8,4,42,38,47
66938890,0,1,0,3,5,0,4
66939686,0,10,6,13,0,0,0
66939789,1,4,2,3,22,26,24
66940497,1,6,8,4,9,13,9
66943332,4,0,0,0,18,16,24
66951131,0,14,10,3,12,5,6
66952914,0,4,5,5,5,5,5
66954519,0,27,30,42,14,13,10
66958923,0,27,32,68,21,16,27
66964841,3,32,39,12,69,67,69
66965684,25,15,6,23,27,27,26
66969119,0,8,7,8,5,4,7
66972141,8,15,14,16,30,27,38
66973578,5,5,6,6,24,16,26
66975524,1,23,28,22,36,39,34
66976517,19,53,53,50,88,85,85
66978149,0,13,9,4,11,20,8
66981038,0,5,2,1,8,3,8
66981557,2,24,18,21,4,7,7
66984474,3,8,2,2,0,7,0
66985585,0,0,0,0,4,7,8
66987533,0,0,0,0,6,5,7
66988806,0,9,11,2,11,15,12
66989581,0,34,32,25,21,20,20
66989888,0,5,7,4,4,2,8
66990891,0,0,0,0,4,5,0
66992387,5,25,28,23,0,0,0
66995230,0,5,2,4,4,4,3
66996531,5,65,71,55,94,88,85
66998104,0,7,3,6,5,4,3
67002951,4,10,10,12,6,6,6
67007034,2,18,15,4,17,13,7
67008804,0,9,6,3,21,12,13
67011458,9,19,13,5,0,9,0
67012575,2,18,20,17,17,12,12
67012975,32,37,38,23,60,55,51
67017510,0,8,7,8,3,4,5
67019616,0,4,4,3,4,1,3
67021331,9,13,11,11,22,25,15
67021533,0,1,1,0,17,17,16
67023270,0,0,0,0,4,7,8
67023400,8,5,0,0,10,9,6
67023919,0,10,7,9,0,3,0
67026877,0,0,0,0,5,5,5
67028236,1,2,2,2,20,26,23
67028544,0,4,11,7,0,0,0
67029157,0,16,14,10,10,9,7
67034950,4,5,4,4,4,6,4
67035215,8,19,20,16,13,22,16
67040789,1,52,36,36,11,12,11
67042290,0,2,0,5,4,4,0
67045697,0,0,4,0,0,6,0
67047224,0,0,0,0,7,4,3
67051427,12,43,25,23,122,97,109
67058454,0,5,4,0,0,0,0
67061045,0,12,10,10,10,5,7
67061145,0,0,5,6,0,0,0
67061811,0,5,7,9,7,0,3
67063052,3,26,25,6,51,51,53
67067616,8,42,43,33,28,28,37
67069785,2,14,17,19,21,19,21
67070836,18,24,24,10,27,33,27
67073215,0,0,0,0,8,4,5
67073942,0,0,0,0,14,10,11
67075178,7,27,31,19,27,26,19
67077369,0,4,4,0,6,8,3
67077762,0,3,4,2,5,4,5
67086634,2,14,13,10,14,17,4
67089299,0,10,8,10,12,10,7
67089695,17,7,5,7,27,27,23
67090319,11,26,12,26,38,25,34
67091872,0,30,22,22,9,8,6
67094509,0,2,3,5,15,14,12
67095835,0,5,1,2,1,4,0
67096536,2,29,22,9,27,20,17
67102173,0,4,3,2,21,26,19
67102325,9,2,4,5,12,12,8
67104490,46,89,96,88,72,80,65
67104728,6,13,17,16,20,23,14
67112173,0,8,7,5,8,5,4
67113118,0,4,0,5,2,3,0
67118703,6,10,9,12,6,8,6
67119443,0,6,6,4,4,5,3
67119969,4,12,8,3,28,22,34
67121750,6,28,23,23,26,15,29
67121795,0,2,9,12,0,0,0
67121802,0,5,8,7,0,3,0
67123820,0,14,9,7,0,0,0
67125406,0,4,0,1,7,11,11
67128118,0,5,2,5,0,0,0
67130523,0,1,6,4,3,2,2
67130854,0,0,0,0,8,4,5
67133567,0,5,12,5,0,0,0
67134898,0,0,0,0,5,7,5
67135064,0,0,0,0,11,10,10
67135862,3,30,42,40,54,69,34
67137330,0,0,0,0,4,5,2
67138848,0,6,0,5,2,0,1
67139857,11,68,76,45,53,64,38
67144272,0,27,21,24,20,20,20
67146071,0,1,3,2,17,11,12
67146152,0,6,0,7,3,0,2
67147359,0,14,13,12,5,8,10
67151303,0,5,2,2,4,4,2
67152278,0,6,0,4,2,4,4
67153300,2,0,0,0,13,3,16
67153597,17,33,28,35,31,24,34
67154426,5,6,5,4,0,0,0
67159765,0,4,13,5,5,6,4
67165216,1,20,12,18,12,13,7
67165493,6,5,7,4,3,7,4
67170377,0,9,7,12,0,0,0
67171943,0,0,1,0,7,4,5
67172215,0,7,7,10,0,0,0
67176225,4,13,8,10,21,16,19
67177124,0,17,12,20,6,4,6
67178485,0,9,9,4,3,0,0
67180152,0,2,0,1,9,5,9
67182408,0,15,15,8,6,5,5
67182676,5,19,16,12,21,24,20
67185659,0,0,0,0,18,24,30
67189142,4,8,10,12,15,15,10
67191150,8,31,31,20,32,21,34
67196259,34,168,199,174,189,175,213
67198623,10,6,5,2,0,6,0
67203088,2,6,8,1,31,27,18
67205383,2,14,10,10,23,16,17
67208875,0,9,6,7,8,9,11
67211017,2,13,18,14,0,0,0
67213458,0,3,3,4,13,11,15
67216822,3,6,5,1,17,20,19
67218229,2,1,3,1,4,9,7
67222514,0,0,0,0,5,6,0
67223674,0,10,10,14,7,5,7
67225743,0,14,16,10,6,6,3
67228946,3,5,8,12,8,6,9
67229787,0,7,6,6,6,5,4
67231803,0,3,4,0,8,7,6
67233980,6,13,10,2,8,13,4
67235901,0,3,6,2,26,27,26
67236175,8,15,15,9,7,8,11
67238784,0,5,4,7,6,7,0
67240753,0,10,6,2,11,8,10
67241156,1,45,31,34,21,26,23
67244453,7,12,5,9,14,10,7
67245171,9,11,17,0,26,23,25
67245459,1,8,8,6,15,14,15
67249520,0,6,8,6,19,21,19
67250460,0,4,4,0,2,4,4
67258683,0,3,2,2,4,7,0
67260691,0,0,0,0,4,6,4
67262989,0,9,9,4,3,0,0
67264769,13,40,35,42,46,56,60
67269704,4,2,2,2,3,4,5
67271194,0,0,0,0,4,7,8
67272200,0,11,8,0,9,9,0
67272981,0,7,6,3,0,0,0
67275403,0,4,4,8,8,4,8
67278456,0,12,14,4,12,11,12
67280069,0,4,5,4,7,2,6
67282161,0,7,2,4,0,4,0
67282852,0,0,0,0,4,7,10
67283602,0,5,5,4,0,0,0
67286035,0,29,19,15,10,9,11
67286054,1,25,23,5,99,106,94
67288390,0,0,0,0,10,8,8
67289565,0,8,6,8,7,3,2
67289650,4,0,0,0,5,0,7
67290629,3,23,11,16,43,38,39
67292411,13,8,7,3,15,15,18
67297412,10,24,14,18,27,16,32
67297603,0,9,5,3,8,9,6
67301447,7,6,2,3,18,29,7
67303663,11,23,20,23,21,20,20
67304126,5,0,1,1,14,11,15
67306374,14,24,26,32,59,59,57
67306376,7,25,23,7,14,18,9
67314824,4,50,40,38,18,17,24
67316649,0,8,7,2,0,7,3
67318545,0,1,2,0,13,15,8
67320760,0,4,0,0,4,4,4
67323313,0,1,3,0,8,2,8
67327313,0,0,0,0,5,8,5
67329767,0,6,8,8,6,7,4
67329985,84,42,28,25,0,0,0
67332743,0,7,4,4,2,0,0
67341718,0,0,0,0,5,7,8
67343441,2,23,16,19,9,15,23
67344167,0,3,5,2,11,21,24
67347833,6,16,17,19,29,32,29
67351343,11,16,9,10,11,17,16
67353772,0,17,16,3,16,9,13
67355273,36,10,14,11,0,0,0
67356294,43,8,7,6,0,0,0
67357654,7,8,6,6,9,8,9
67370522,17,16,15,10,17,19,21
67375542,0,1,3,4,6,4,0
67377884,0,3,1,0,5,4,8
67379654,1,11,14,4,9,5,9
67381704,0,6,0,0,12,16,12
67383571,0,0,0,6,5,6,4
67383905,0,10,8,0,5,0,0
67385284,0,3,11,4,35,41,48
67389386,0,0,0,0,7,6,7
67389484,0,7,3,6,4,0,3
67397382,18,22,13,17,13,14,12
67398904,0,5,4,0,0,0,0
67403858,1,0,0,0,5,4,4
67407004,0,19,19,9,19,21,29
67413116,12,26,24,16,37,33,42
67413352,0,0,0,0,4,6,3
67417844,0,12,16,14,8,4,7
67420026,0,3,2,2,5,4,4
67421500,2,0,1,1,8,6,6
67424327,6,23,23,13,24,14,21
67424571,6,24,26,20,27,32,28
67431131,12,23,26,26,52,54,43
67435439,0,18,16,14,8,6,3
67445948,6,10,8,9,15,8,10
67448673,0,13,13,0,12,14,12
67451739,0,19,14,14,8,7,6
67453867,0,21,23,19,17,12,15
67458415,0,6,8,8,6,7,4
67460632,0,6,4,0,6,6,6
67461848,0,11,8,9,13,6,14
67462295,0,12,10,0,0,0,2
67463536,0,9,10,3,12,5,6
67463692,4,2,2,2,3,4,5
67464204,19,13,6,18,25,20,22
67469358,0,2,1,1,18,21,13
67469579,0,8,12,5,16,11,15
67469680,12,63,42,45,53,66,66
67473924,12,22,16,21,41,47,51
67474189,0,8,6,6,9,9,11
67480790,0,4,4,2,10,10,9
67482085,3,0,0,0,5,0,7
67487724,0,5,4,2,0,0,0
67494395,14,72,56,41,49,45,46
67494869,0,0,0,0,10,9,9
67499229,0,0,0,0,6,5,7
67500631,0,2,1,0,5,4,2
67506316,0,5,2,2,4,4,1
67508449,0,0,2,0,13,12,8
67509789,0,5,2,2,4,4,2
67516409,2,5,9,6,12,7,15
67525095,0,7,7,4,5,0,1
67526219,0,0,7,0,4,8,0
67530100,29,97,83,87,109,124,126
67541566,0,0,7,5,2,4,4
67549301,0,6,3,5,5,6,4
67549551,0,14,15,7,12,15,8
67553255,15,13,14,13,20,23,28
67557997,0,8,11,0,10,12,10
67560329,0,6,5,4,1,2,2
67562815,7,8,6,6,9,8,9
67566243,0,0,0,0,0,13,12
67567938,0,13,20,20,27,17,21
67569248,0,0,0,0,0,5,4
67575125,4,12,12,6,14,15,18
67577263,0,0,0,0,5,6,0
67578897,0,3,8,6,6,3,4
67578969,4,11,8,5,5,2,4
67587599,4,11,9,11,22,21,21
67589458,10,2,2,1,1,7,3
67591012,1,2,1,2,8,13,10
67597101,0,7,2,4,8,4,7
67599620,0,2,2,5,4,2,4
67600294,0,1,0,0,2,4,4
67600784,8,59,56,47,89,80,98
67600895,4,6,5,6,0,0,0
67602998,0,13,13,13,11,8,10
67611551,16,4,10,3,0,0,0
67612706,10,6,5,2,0,6,0
67614498,0,2,2,0,12,8,8
67619800,40,14,12,12,0,0,0
67624746,0,9,0,0,8,7,10
67626000,0,5,2,5,0,0,0
67626595,0,10,4,2,2,0,0
67627105,0,0,0,0,4,5,3
67627734,6,10,8,7,14,11,7
67628267,4,2,2,2,3,4,5
67631056,1,15,7,12,7,8,6
67634092,0,0,0,0,11,14,18
67636662,0,4,3,0,4,6,3
67641546,2,14,9,8,0,1,0
67646374,0,23,11,21,48,48,39
67648516,0,21,12,12,26,22,22
67650107,0,8,5,0,0,4,6
67651944,0,7,7,0,10,11,4
67654693,0,6,9,9,8,8,7
67663912,1,20,12,18,12,13,7
67668964,4,11,13,8,47,44,42
67673900,17,39,37,34,18,12,24
